date,sales,price,inventory,is_weekend,promotion_text
2025-03-11,226.5403102171368,120.096913145912,558,0,满200减30
2025-03-12,211.50514417566708,57.27630063641935,638,0,满200减30
2025-03-13,237.28015023683045,132.18600592903562,806,0,全场8折
2025-03-14,228.7813476777719,120.62422271564962,948,0,新品上市
2025-03-15,199.55691855687198,58.13487806418998,481,1,无活动
2025-03-16,287.18929666057113,58.48377140851919,847,1,限时秒杀
2025-03-17,259.0687760774406,148.66395785011753,539,0,全场8折
2025-03-18,251.0293461548413,87.42707957561203,703,0,新品上市
2025-03-19,259.3393762724863,87.06421470668909,120,0,限时秒杀
2025-03-20,220.96449476116564,131.27995672575025,402,0,满200减30
2025-03-21,219.70735378766025,144.72485773838588,968,0,满200减30
2025-03-22,271.79664864234275,148.6001063822871,183,1,限时秒杀
2025-03-23,260.24705493133797,125.33781852589416,873,1,全场8折
2025-03-24,237.1436053785887,87.62595855309158,758,0,满200减30
2025-03-25,214.8547347815117,58.35007166986688,552,0,无活动
2025-03-26,269.1836183738434,127.71469159274368,486,0,限时秒杀
2025-03-27,283.3706907076464,105.8404249735805,606,0,限时秒杀
2025-03-28,196.49609213911341,92.42220092469762,356,0,满200减30
2025-03-29,216.9418966015673,140.6354385094736,669,1,全场8折
2025-03-30,181.78363483229288,61.11974823061513,991,1,无活动
2025-03-31,246.85574427125744,99.26251042908592,626,0,全场8折
2025-04-01,191.24800283797384,51.135364476741906,261,0,新品上市
2025-04-02,197.7569633709343,96.86606419941262,262,0,新品上市
2025-04-03,228.02655979562067,55.63032756818374,931,0,满200减30
2025-04-04,222.37575863293452,61.88179162680719,892,0,满200减30
2025-04-05,212.42127937447663,61.752624677710486,891,1,满200减30
2025-04-06,241.09031615499873,114.92103021160635,623,1,新品上市
2025-04-07,283.2575536877293,124.60448792654233,885,0,全场8折
2025-04-08,249.09143952582033,108.33687650971596,370,0,全场8折
2025-04-09,233.82367643828377,146.21725484745417,591,0,满200减30
2025-04-10,199.03774033370073,87.4870579523704,307,0,无活动
2025-04-11,253.16570570582326,78.57120862818607,638,0,全场8折
2025-04-12,233.18716164731654,136.85991281894604,683,1,新品上市
2025-04-13,224.9713199937589,72.35958385194526,159,1,限时秒杀
2025-04-14,289.9004988371077,146.32225394406112,529,0,限时秒杀
2025-04-15,234.2784487082116,51.21544746898164,756,0,限时秒杀
2025-04-16,208.86180487815807,146.9878826707639,704,0,无活动
2025-04-17,203.251497710429,54.31599119505761,408,0,满200减30
2025-04-18,182.21614169459806,139.11431136980713,619,0,新品上市
2025-04-19,156.91726872526797,102.77011090862999,690,1,无活动
2025-04-20,190.52226254861165,149.29647961193004,126,1,新品上市
2025-04-21,189.10092920795503,57.37965647353989,785,0,新品上市
2025-04-22,223.60221789972306,105.38542844013207,661,0,满200减30
2025-04-23,246.98566962137437,146.9302535619099,298,0,限时秒杀
2025-04-24,220.67134360666165,102.30978441701488,486,0,满200减30
2025-04-25,204.52626090451594,112.93986381352624,448,0,无活动
2025-04-26,176.26351562111256,119.57486889846172,792,1,无活动
2025-04-27,159.57635795128482,95.45410647677733,635,1,无活动
2025-04-28,220.43868857140515,112.75580800840635,927,0,满200减30
2025-04-29,223.88833840728685,108.43143119231001,477,0,新品上市
2025-04-30,202.9092300455714,140.11580104909888,998,0,新品上市
2025-05-01,254.51725907902284,54.54463803414579,657,0,全场8折
2025-05-02,190.69173760414125,78.09631895922303,626,0,无活动
2025-05-03,236.40807638670393,145.04114840765587,252,1,新品上市
2025-05-04,264.5447680000065,139.02637838909163,833,1,全场8折
2025-05-05,195.79402222460536,95.56567527857129,305,0,新品上市
2025-05-06,176.59475275229988,112.01325978015367,554,0,无活动
2025-05-07,272.0866263120495,77.73811829811326,372,0,限时秒杀
2025-05-08,191.0377908951819,68.81211597237613,993,0,无活动
2025-05-09,223.5439396623108,96.36984049399823,335,0,满200减30
2025-05-10,199.52519956572812,85.33522280260527,951,1,新品上市
2025-05-11,221.43450725266868,108.3656111850872,839,1,新品上市
2025-05-12,233.30387301099742,57.77346369649848,620,0,满200减30
2025-05-13,232.529155350853,147.43948076661667,777,0,满200减30
2025-05-14,265.7032269336763,148.62107444796027,930,0,限时秒杀
2025-05-15,188.714160622749,119.81617140197451,825,0,新品上市
2025-05-16,214.83782044963172,103.60963663441204,600,0,新品上市
2025-05-17,251.19202347921635,80.95276162863277,216,1,限时秒杀
2025-05-18,274.3746716371371,131.37950197069486,485,1,全场8折
2025-05-19,265.3576120957165,118.47311725538793,443,0,限时秒杀
2025-05-20,175.68085424440824,66.26169393448913,683,0,无活动
2025-05-21,211.97531106197647,141.09271844938425,494,0,新品上市
2025-05-22,226.3788598742081,132.25372429231692,163,0,满200减30
2025-05-23,173.52019883643737,144.9799913291924,816,0,无活动
2025-05-24,177.8393075074699,122.571950838836,820,1,新品上市
2025-05-25,253.75052909284113,111.341519593579,171,1,限时秒杀
2025-05-26,173.98339372236842,91.82430362906189,888,0,无活动
2025-05-27,180.84144195132262,143.2728483354013,373,0,新品上市
2025-05-28,199.55233607785803,136.60638895004084,419,0,全场8折
2025-05-29,214.5244987296269,54.52186701061894,437,0,全场8折
2025-05-30,224.99934933718947,52.6366974497252,465,0,满200减30
2025-05-31,217.42085979419346,87.64633668780496,594,1,新品上市
2025-06-01,232.63976729782743,131.0553330781833,706,1,全场8折
2025-06-02,278.1452570855383,148.72761293149443,265,0,限时秒杀
2025-06-03,207.5625686244547,65.04168911035282,643,0,新品上市
2025-06-04,243.9477638663686,109.4130715352135,110,0,限时秒杀
2025-06-05,258.57064044876887,88.08908566310215,400,0,限时秒杀
2025-06-06,200.37456476126007,146.99143978146031,828,0,全场8折
2025-06-07,177.93795369660643,134.21189231357087,900,1,新品上市
2025-06-08,151.01836098223646,133.83287047111378,201,1,无活动
2025-06-09,224.0251916743237,96.86931597949703,524,0,全场8折
2025-06-10,234.84487903371482,91.48195023376653,491,0,全场8折
2025-06-11,177.56303236225315,77.34070719307063,878,0,新品上市
2025-06-12,174.612072753676,55.63754966509271,313,0,新品上市
2025-06-13,229.4285017048171,136.47223762550533,790,0,限时秒杀
2025-06-14,179.68862300628166,131.29010091300776,187,1,新品上市
2025-06-15,282.8223051387425,149.97176732861305,652,1,限时秒杀
2025-06-16,228.7713611330658,149.66368370739053,500,0,全场8折
2025-06-17,232.8615209858642,105.54317056026275,687,0,满200减30
2025-06-18,134.17465279318554,126.89874151805105,988,0,无活动
2025-06-19,205.04587061747736,144.47657298824282,145,0,全场8折
2025-06-20,187.2535195380212,134.96473906774116,771,0,新品上市
2025-06-21,168.79396050888798,74.73481017431976,562,1,无活动
2025-06-22,158.2886803186767,95.05441353100935,691,1,满200减30
2025-06-23,184.0684189049795,62.9159415151495,409,0,满200减30
2025-06-24,231.6056310923601,145.40510272587224,185,0,限时秒杀
2025-06-25,164.06050241233996,110.617463445088,191,0,无活动
2025-06-26,254.74399649651292,72.86428055034628,759,0,限时秒杀
2025-06-27,182.61551858303116,117.17006844058567,772,0,全场8折
2025-06-28,198.01366300384603,111.81282404578958,813,1,无活动
2025-06-29,165.56770855371656,85.81627180328405,341,1,全场8折
2025-06-30,225.9559819314632,61.355759219962906,964,0,限时秒杀
2025-07-01,160.5889462468819,117.15731955927996,101,0,无活动
2025-07-02,225.08429211567267,102.03077009037932,324,0,限时秒杀
2025-07-03,189.18570101597328,127.23183917356393,900,0,无活动
2025-07-04,242.34844315036264,102.01635011119933,844,0,限时秒杀
2025-07-05,199.67204604875468,135.218150031854,688,1,满200减30
2025-07-06,211.44412766988455,105.19068387744855,215,1,限时秒杀
2025-07-07,202.0117559960858,106.09379715353862,765,0,满200减30
2025-07-08,208.80729939508032,137.66536026583452,202,0,限时秒杀
2025-07-09,159.89476926593485,90.34828662123971,293,0,无活动
2025-07-10,141.92911440405908,63.40152284506407,265,0,无活动
2025-07-11,144.03107807444044,52.8782676313339,970,0,无活动
2025-07-12,174.11523906126638,125.5137255673619,189,1,新品上市
2025-07-13,199.91972175203875,112.03095513534646,785,1,全场8折
2025-07-14,166.56557882465478,120.40797680992236,221,0,无活动
2025-07-15,168.42033464886495,71.29641615089108,242,0,满200减30
2025-07-16,116.24653475946117,63.63714755867697,205,0,无活动
2025-07-17,150.81092575642538,51.45446656678819,986,0,新品上市
2025-07-18,215.54315511927786,85.0587558806597,527,0,满200减30
2025-07-19,168.45227112082438,108.99176868546331,404,1,新品上市
2025-07-20,145.42704914043884,89.22440450997323,971,1,满200减30
2025-07-21,214.45477358951163,93.74749220237291,416,0,限时秒杀
2025-07-22,229.81576876817664,140.41586944937484,734,0,全场8折
2025-07-23,196.70414140636214,84.82554670233003,108,0,全场8折
2025-07-24,142.7103701259578,101.39894891598108,873,0,新品上市
2025-07-25,211.1569556754895,128.3653012741143,172,0,全场8折
2025-07-26,183.3245978729342,89.65427823212701,458,1,新品上市
2025-07-27,182.20743771671934,112.20867002278735,322,1,新品上市
2025-07-28,193.37972961030675,136.23637087467452,515,0,新品上市
2025-07-29,188.81863554360754,144.95206236576422,652,0,全场8折
2025-07-30,148.21835880065828,64.7073480929038,469,0,新品上市
2025-07-31,148.29025434863752,142.65876251614944,815,0,全场8折
2025-08-01,151.7254860887378,99.21162930795381,363,0,新品上市
2025-08-02,112.26606922293908,75.82443882989584,939,1,无活动
2025-08-03,144.98804601498694,95.91357562382613,789,1,新品上市
2025-08-04,181.01749760310017,148.0032575285477,959,0,满200减30
2025-08-05,148.01373376341172,99.26180939928696,417,0,新品上市
2025-08-06,259.02389260193615,82.87516102875082,183,0,限时秒杀
2025-08-07,145.50537350064945,113.34008543167258,417,0,新品上市
2025-08-08,176.1523838088734,74.0145618778193,210,0,满200减30
2025-08-09,158.68253018992166,57.586332810866395,350,1,满200减30
2025-08-10,179.14103986386277,62.88797219106492,482,1,全场8折
2025-08-11,132.81797400537295,62.80458389577724,106,0,无活动
2025-08-12,171.4605195414169,65.19026935122943,558,0,新品上市
2025-08-13,187.5705449403493,63.882717264941014,183,0,全场8折
2025-08-14,149.38483825272266,114.08747448032146,307,0,无活动
2025-08-15,153.05184157517354,68.18800843991448,999,0,新品上市
2025-08-16,206.35940317494823,84.56672833238632,489,1,限时秒杀
2025-08-17,136.4487308505539,139.6788409906012,413,1,新品上市
2025-08-18,130.77714209385127,97.39616402628724,121,0,满200减30
2025-08-19,125.28864351769946,116.75577385210272,509,0,满200减30
2025-08-20,198.3585740946658,67.23198712016298,994,0,限时秒杀
2025-08-21,160.59123255808242,69.22890188086708,614,0,全场8折
2025-08-22,90.07430645258587,54.08686162664789,226,0,无活动
2025-08-23,133.1699264413048,66.89350630721646,908,1,新品上市
2025-08-24,161.70141933715607,77.85903390319586,799,1,满200减30
2025-08-25,141.84087972393905,67.70104842767468,973,0,全场8折
2025-08-26,204.8981755340405,58.87025337570556,113,0,限时秒杀
2025-08-27,148.69838862671637,62.063587110060084,111,0,满200减30
2025-08-28,190.2481987346206,96.07787680327257,186,0,限时秒杀
2025-08-29,173.94078311191885,70.63337184057926,623,0,新品上市
2025-08-30,118.32151231341011,86.42698610480755,636,1,无活动
2025-08-31,149.42807659653747,100.34172708548569,400,1,满200减30
2025-09-01,153.72830960720643,119.03948286293652,342,0,满200减30
2025-09-02,130.15459372540136,53.931213984109895,221,0,新品上市
2025-09-03,171.6680330051391,129.94103989090428,246,0,全场8折
2025-09-04,117.2085038080591,112.79003894909079,666,0,无活动
2025-09-05,119.98121252279302,58.17590319488719,849,0,满200减30
2025-09-06,111.87727225199713,137.35786241067774,455,1,无活动
2025-09-07,158.8556740990339,142.08724005318132,784,1,满200减30
2025-09-08,96.56068732266345,56.107795985486376,832,0,无活动
2025-09-09,221.0891761652977,77.68776481472037,730,0,限时秒杀
2025-09-10,156.9945001424672,130.62012797930612,408,0,满200减30
2025-09-11,153.7127255311858,124.82596903836584,794,0,无活动
2025-09-12,154.55887423937435,68.45210193563773,387,0,全场8折
2025-09-13,225.98889757627686,70.93493233367103,406,1,限时秒杀
2025-09-14,219.21701937860092,87.0472102791382,911,1,限时秒杀
2025-09-15,158.30615194251118,98.45229851910213,693,0,全场8折
2025-09-16,124.35473063407981,111.8254771530296,822,0,无活动
2025-09-17,135.72022747525216,86.89136395697724,761,0,新品上市
2025-09-18,147.6724820050807,96.25347161331479,648,0,全场8折
2025-09-19,130.0847673008546,124.74709381337566,451,0,无活动
2025-09-20,204.62648488868444,53.66832028905979,411,1,全场8折
2025-09-21,155.73393431158894,75.24369443440207,972,1,全场8折
2025-09-22,121.02395598136002,121.33495858845524,158,0,满200减30
2025-09-23,98.77470731769824,139.52068376871995,742,0,无活动
2025-09-24,171.88058494669627,101.16774421156661,813,0,新品上市
2025-09-25,148.3758729352907,103.21134852653157,854,0,满200减30
2025-09-26,200.95654339047792,60.7172011339776,134,0,全场8折
2025-09-27,149.04496657593867,94.74123668234546,544,1,全场8折
2025-09-28,167.29044800853512,103.2617266455023,192,1,全场8折
2025-09-29,120.87967060611541,74.24705036347297,306,0,无活动
2025-09-30,144.71440740148728,76.9243230949381,452,0,无活动
2025-10-01,145.42908431213297,87.72841631046226,431,0,满200减30
2025-10-02,162.3498469982939,52.00711977777264,916,0,新品上市
2025-10-03,151.15835882607178,82.20791655831783,961,0,满200减30
2025-10-04,157.8172516024799,71.14480069965447,824,1,限时秒杀
2025-10-05,140.6919599648218,82.74973521779147,258,1,全场8折
2025-10-06,200.60063687766024,61.97621318192512,123,0,全场8折
2025-10-07,150.12130428108364,139.0527280739895,503,0,全场8折
2025-10-08,156.9231632389897,109.35924535540487,904,0,满200减30
2025-10-09,146.5048561742655,117.91023191444896,615,0,满200减30
2025-10-10,168.6749900390302,128.91712386073382,831,0,全场8折
2025-10-11,125.11966934139521,99.84421989290573,463,1,满200减30
2025-10-12,78.78477704420166,58.69202880874237,481,1,无活动
2025-10-13,104.43713925860281,103.71065418185478,631,0,无活动
2025-10-14,171.21311183018665,108.68411180208791,251,0,满200减30
2025-10-15,178.9647344150322,124.54394741843299,661,0,全场8折
2025-10-16,146.4659832092127,93.16595462296794,788,0,满200减30
2025-10-17,152.72424440045808,62.75803027955638,707,0,满200减30
2025-10-18,145.56185124779142,78.37759057987245,716,1,满200减30
2025-10-19,229.59927687551672,86.30822963986351,519,1,限时秒杀
2025-10-20,120.24302625823003,114.59172413316013,349,0,无活动
2025-10-21,141.9489320247641,107.07783046689119,216,0,新品上市
2025-10-22,129.60763531141367,85.60967258978462,965,0,新品上市
2025-10-23,205.81359483385364,148.65152487929797,611,0,限时秒杀
2025-10-24,130.65607433537195,110.57748193568872,839,0,满200减30
2025-10-25,195.6975289453486,73.72267917359945,677,1,限时秒杀
2025-10-26,185.7210619637815,60.17824726204037,434,1,限时秒杀
2025-10-27,188.45488176335851,65.28591391843321,517,0,全场8折
2025-10-28,108.70528122293233,74.59577283845081,873,0,无活动
2025-10-29,157.63364677453035,66.06813732595558,394,0,新品上市
2025-10-30,151.7289319027763,68.65670240513057,854,0,满200减30
2025-10-31,110.89908700079624,78.50951686938471,470,0,新品上市
2025-11-01,153.86880186731292,67.33735952947548,285,1,新品上市
2025-11-02,92.41985018941365,139.67654246264252,345,1,无活动
2025-11-03,153.87398611504568,58.02337456616422,736,0,新品上市
2025-11-04,152.6306878776655,102.45113895702546,367,0,新品上市
2025-11-05,230.89948912381712,91.03968269896615,742,0,限时秒杀
2025-11-06,124.06895525311829,148.23786169086065,336,0,无活动
2025-11-07,156.08150314981364,61.203890216805235,629,0,全场8折
2025-11-08,156.12257223792795,89.78555990457417,651,1,满200减30
2025-11-09,107.18313393518844,146.9470433275369,120,1,新品上市
2025-11-10,158.68955245224853,136.55071258939802,836,0,满200减30
2025-11-11,163.86075578302228,131.70720709492798,966,0,全场8折
2025-11-12,176.19917902110203,75.79028270449399,893,0,满200减30
2025-11-13,210.88710809123864,67.08875873900658,619,0,全场8折
2025-11-14,238.5947894821384,116.8643219924431,199,0,限时秒杀
2025-11-15,196.05149355773315,142.93759891275857,851,1,新品上市
2025-11-16,210.52874877594445,105.67628930139298,577,1,全场8折
2025-11-17,170.7846435777218,107.16126894698999,698,0,满200减30
2025-11-18,136.20090956504518,77.99790936602841,397,0,新品上市
2025-11-19,209.43865880808585,126.94929331919369,625,0,限时秒杀
2025-11-20,202.08981304759925,68.70437485575233,433,0,新品上市
2025-11-21,202.9169033193611,82.36792364042437,101,0,全场8折
2025-11-22,213.446960707856,92.54364386164167,474,1,限时秒杀
2025-11-23,147.5411397073957,100.7610378684455,392,1,满200减30
2025-11-24,233.71454334319685,74.24097324150802,936,0,限时秒杀
2025-11-25,196.55691930639512,61.483682473920354,652,0,限时秒杀
2025-11-26,128.32468549864512,111.06200424416326,417,0,无活动
2025-11-27,231.87214000989363,78.86305532402558,601,0,限时秒杀
2025-11-28,235.90166352826188,108.12382214226122,927,0,限时秒杀
2025-11-29,138.99312875252576,65.43627152742023,480,1,新品上市
2025-11-30,154.17193498305707,98.11401018548175,722,1,满200减30
2025-12-01,194.45857271137328,103.25894325515858,113,0,新品上市
2025-12-02,147.0100660627553,55.18235368224269,603,0,新品上市
2025-12-03,207.2198533246391,83.66042781939205,330,0,全场8折
2025-12-04,159.09665533523184,63.44146769389742,183,0,新品上市
2025-12-05,181.9501947105221,56.33749704727678,229,0,无活动
2025-12-06,130.13526181093968,148.99602323899452,842,1,无活动
2025-12-07,190.96959413196487,82.2353844974723,937,1,全场8折
2025-12-08,168.01765175702138,130.9874445854635,244,0,满200减30
2025-12-09,183.0381574235566,75.46406547637639,990,0,满200减30
2025-12-10,176.14536290635507,118.15027222239293,956,0,新品上市
2025-12-11,179.08979940637994,126.02278598896865,127,0,新品上市
2025-12-12,183.13744005473336,109.56387406078443,165,0,新品上市
2025-12-13,176.26073175622565,97.15761885501584,262,1,满200减30
2025-12-14,242.49591169157083,91.18409141472685,328,1,限时秒杀
2025-12-15,160.92059621079255,84.88682665429954,360,0,无活动
2025-12-16,227.5620070126963,142.9529144247826,548,0,限时秒杀
2025-12-17,216.8517924517017,133.0619407787729,523,0,限时秒杀
2025-12-18,210.71842676862542,146.50269106665127,559,0,满200减30
2025-12-19,226.28787274705385,62.42972234855447,775,0,限时秒杀
2025-12-20,192.2344741904138,123.08674752036443,400,1,全场8折
2025-12-21,199.31762148936895,143.83404568210378,402,1,新品上市
2025-12-22,204.49895632056968,68.12330661656601,386,0,全场8折
2025-12-23,124.77900978706664,56.649626736677746,494,0,无活动
2025-12-24,173.35432542730118,124.11206492900591,109,0,新品上市
2025-12-25,291.51829498974206,107.4473113179912,806,0,限时秒杀
2025-12-26,179.46686580089343,134.1828776758272,729,0,无活动
2025-12-27,177.78108060877338,63.97723766262895,369,1,新品上市
2025-12-28,207.64193925522716,129.52673118598904,691,1,限时秒杀
2025-12-29,226.5471117241047,70.16273200477445,704,0,全场8折
2025-12-30,200.46559685177516,66.36559428657046,877,0,新品上市
2025-12-31,274.0473039907532,66.4265797930993,943,0,限时秒杀
2026-01-01,224.008026183751,131.45747202313822,961,0,全场8折
2026-01-02,171.48356984546749,116.51972206962002,460,0,无活动
2026-01-03,141.80168580027373,102.30654247691193,356,1,无活动
2026-01-04,198.46134227980878,85.88304841235025,232,1,无活动
2026-01-05,223.33630968161833,137.72005408131082,375,0,无活动
2026-01-06,170.88772623768145,89.24451074226354,875,0,满200减30
2026-01-07,184.6629640392756,131.65994394715773,782,0,新品上市
2026-01-08,219.4141279778907,93.91349085702184,612,0,新品上市
2026-01-09,204.3634335414359,87.69444294249075,412,0,满200减30
2026-01-10,254.51884479246118,96.26797856696064,675,1,限时秒杀
2026-01-11,272.9376897784167,80.13778741641421,985,1,限时秒杀
2026-01-12,182.5318795590006,124.76093801762511,383,0,无活动
2026-01-13,210.4034169231184,100.27203900924792,220,0,全场8折
2026-01-14,263.32976606225617,73.22126951468172,206,0,限时秒杀
2026-01-15,227.3418459751938,139.95745732745684,786,0,全场8折
2026-01-16,233.4202154477097,88.38912213732114,303,0,新品上市
2026-01-17,263.5265239643849,104.35528611139887,264,1,全场8折
2026-01-18,211.8427055515258,140.6472110964547,404,1,新品上市
2026-01-19,215.52983888260192,112.42379959139922,596,0,满200减30
2026-01-20,196.38002685644594,61.68980407083641,731,0,满200减30
2026-01-21,182.35330089046252,143.9832123613475,655,0,无活动
2026-01-22,280.79434394931934,112.77080530714179,923,0,限时秒杀
2026-01-23,236.09268305468018,83.49056146570861,255,0,无活动
2026-01-24,207.89734310495686,63.927207266338726,466,1,新品上市
2026-01-25,192.94891431468383,129.4025189270296,818,1,无活动
2026-01-26,230.0964920568311,112.00727559285136,719,0,全场8折
2026-01-27,215.34365111804468,103.34610919763216,350,0,新品上市
2026-01-28,190.94855528140292,139.38925830509578,981,0,满200减30
2026-01-29,289.0783962835758,128.8597211224531,433,0,限时秒杀
2026-01-30,237.68446786974374,65.16748797327512,741,0,新品上市
2026-01-31,203.44224411744653,81.17220677955483,610,1,新品上市
2026-02-01,260.96228035823384,74.84891398144657,392,1,全场8折
2026-02-02,307.50553182054955,124.3946292572677,119,0,限时秒杀
2026-02-03,226.83973605088696,53.35324347357794,381,0,满200减30
2026-02-04,238.19313008720238,106.98896848713164,896,0,新品上市
2026-02-05,233.70880391290876,126.24586857406905,100,0,新品上市
2026-02-06,240.16400519763428,137.67656367617496,218,0,全场8折
2026-02-07,174.24205617790392,84.20817487159076,134,1,无活动
2026-02-08,213.43322828745627,132.12573046720127,297,1,满200减30
2026-02-09,293.94739045242324,61.063173695520724,584,0,限时秒杀
2026-02-10,230.0016543113994,134.6452291734518,856,0,新品上市
2026-02-11,249.61432859913126,62.74886623319824,158,0,新品上市
2026-02-12,252.82760825586956,89.72872905603673,936,0,满200减30
2026-02-13,230.68723092512258,129.72953657795534,260,0,无活动
2026-02-14,253.58483515638787,64.99174273487738,790,1,新品上市
2026-02-15,268.20005213536786,72.92513952326415,305,1,满200减30
2026-02-16,247.6500612055922,122.22525683930662,111,0,全场8折
2026-02-17,207.41415755019813,122.00365365460743,589,0,无活动
2026-02-18,305.76917150935594,114.11476328852973,375,0,限时秒杀
2026-02-19,196.80647084005966,119.39484444671,792,0,新品上市
2026-02-20,245.7035519702241,104.27244433475963,341,0,满200减30
2026-02-21,249.91227286086632,75.17990589069527,315,1,全场8折
2026-02-22,295.1686101896329,84.56959935039194,350,1,限时秒杀
2026-02-23,226.53068199375872,68.15977168014257,910,0,满200减30
2026-02-24,263.29602453507744,140.84505613336285,225,0,满200减30
2026-02-25,295.82115564870486,108.33917947661205,316,0,限时秒杀
2026-02-26,275.0480007028465,90.08514167636399,405,0,全场8折
2026-02-27,297.6662182354272,96.20058036441327,896,0,全场8折
2026-02-28,228.8919899622584,144.72833396118153,284,1,无活动
2026-03-01,275.56948994087804,65.33514031160801,138,1,新品上市
2026-03-02,306.1366976349249,108.62298320167972,322,0,限时秒杀
2026-03-03,351.99831859502075,100.5888678884466,283,0,限时秒杀
2026-03-04,284.80429148309827,111.14542354346477,594,0,限时秒杀
2026-03-05,274.4953446070455,51.81101838208405,526,0,全场8折
2026-03-06,240.46136529864089,137.21239089441514,277,0,新品上市
2026-03-07,240.32160960718173,143.21182824836126,527,1,无活动
2026-03-08,276.74898140623066,106.51331835892088,393,1,满200减30
2026-03-09,310.2919039334406,119.66508238768922,951,0,满200减30
2026-03-10,327.22001866855885,142.24993811772958,250,0,限时秒杀
2026-03-11,223.9773886297902,120.72386343133986,483,0,新品上市
2026-03-12,305.86667334010065,65.25390429142614,737,0,全场8折
2026-03-13,266.71198626786315,107.62883601668132,912,0,新品上市
2026-03-14,259.3686093183842,110.6715046382856,407,1,新品上市
2026-03-15,315.46127484395555,92.4130671302386,435,1,全场8折
2026-03-16,316.4448271259396,123.64442356247228,845,0,限时秒杀
2026-03-17,249.2494331342331,143.43670147690148,991,0,新品上市
2026-03-18,247.76239846034528,142.55685129067763,474,0,满200减30
2026-03-19,297.91442662722994,95.08393714041321,107,0,全场8折
2026-03-20,226.2226870212062,61.323804584075525,440,0,无活动
2026-03-21,312.1036250837251,148.48411989623344,228,1,限时秒杀
2026-03-22,268.57385455060523,133.88980864459342,875,1,全场8折
2026-03-23,216.893341343171,62.46626812032669,768,0,无活动
2026-03-24,207.96882960918177,142.08418826173724,451,0,无活动
2026-03-25,245.49522198364926,136.98963620621282,457,0,新品上市
2026-03-26,261.60438559320085,101.88380571260721,616,0,新品上市
2026-03-27,257.76291732753094,109.12754357449293,594,0,新品上市
2026-03-28,308.7326936770999,89.90027038701302,185,1,全场8折
2026-03-29,265.27724258899536,55.47616388220313,274,1,全场8折
2026-03-30,339.7745167370878,83.51972416459009,901,0,限时秒杀
2026-03-31,238.0500310076622,130.28534485980114,292,0,新品上市
2026-04-01,244.1680393742796,50.46320230046029,410,0,无活动
2026-04-02,248.5884016550806,83.34991716911442,218,0,满200减30
2026-04-03,292.50930754051075,89.81686935909434,317,0,限时秒杀
2026-04-04,276.6612587574847,103.7395602937923,526,1,全场8折
2026-04-05,283.43567817024325,141.98556164127604,513,1,限时秒杀
2026-04-06,330.3920349705181,84.63459943659612,213,0,限时秒杀
2026-04-07,275.0831211686748,84.69532018962278,244,0,限时秒杀
2026-04-08,340.4517666460223,123.75012481097484,637,0,限时秒杀
2026-04-09,259.5735163908746,95.22179408898072,747,0,满200减30
2026-04-10,307.14240661817826,72.4604822939982,402,0,新品上市
2026-04-11,230.59160329637393,95.24395161326933,843,1,无活动
2026-04-12,332.9578961601498,64.08570203797998,980,1,限时秒杀
2026-04-13,326.211943181473,67.63869865062233,687,0,限时秒杀
2026-04-14,323.56090739388645,99.83677727394797,939,0,限时秒杀
2026-04-15,251.04023710395887,91.89254495045479,444,0,新品上市
2026-04-16,266.0847408437139,141.48459010681,913,0,全场8折
2026-04-17,270.8046275530777,86.23938991166331,900,0,全场8折
2026-04-18,297.8312788258904,108.05883502780435,100,1,满200减30
2026-04-19,312.0901916338229,113.22642879195304,246,1,全场8折
2026-04-20,340.19005855534385,51.30944565883336,386,0,限时秒杀
2026-04-21,310.3706704444244,116.35373720167107,753,0,限时秒杀
2026-04-22,348.420307643726,67.80359668697514,152,0,限时秒杀
2026-04-23,235.80680050286009,146.1070317469455,403,0,满200减30
2026-04-24,317.7698934603293,64.8662727753113,168,0,限时秒杀
2026-04-25,261.8143526318154,91.46241237270237,460,1,全场8折
2026-04-26,267.55997863593143,58.534966807864386,701,1,新品上市
2026-04-27,238.6216756720824,149.68742518459473,319,0,新品上市
2026-04-28,190.8997744799931,100.21950103312426,803,0,无活动
2026-04-29,311.8794305359406,109.53850173200438,674,0,全场8折
2026-04-30,310.9863085268322,56.70764773884275,684,0,限时秒杀
2026-05-01,224.66342668992766,124.99604703991778,260,0,新品上市
2026-05-02,264.6921318143112,70.99055930955858,780,1,全场8折
2026-05-03,301.3716090794164,139.80542894407137,188,1,新品上市
2026-05-04,302.6007495340408,70.51396404820072,787,0,限时秒杀
2026-05-05,256.89404113289754,69.06877206636665,880,0,新品上市
2026-05-06,229.36124113619553,53.65496678480949,684,0,无活动
2026-05-07,230.51398408137493,97.20669451099992,856,0,无活动
2026-05-08,241.0053268526505,106.48411332626165,688,0,新品上市
2026-05-09,301.4491496450974,56.57086394283524,258,1,全场8折
2026-05-10,255.50871515694786,127.55276166950105,588,1,全场8折
2026-05-11,252.1494288706256,95.32888347480275,423,0,全场8折
2026-05-12,220.38681193221188,102.439026932758,709,0,新品上市
2026-05-13,259.4755141388273,94.07627469382282,480,0,全场8折
2026-05-14,337.5822120823127,90.0763060875326,201,0,限时秒杀
2026-05-15,246.48843888866705,105.96403313082179,593,0,无活动
2026-05-16,302.79824525341667,65.52402459307125,743,1,限时秒杀
2026-05-17,256.7780493125115,68.1928130495271,713,1,全场8折
2026-05-18,273.42087867943155,136.17856210135173,118,0,限时秒杀
